AC_Code|Candidate|Constituency|EVM Votes|OSN|Party|Percent of Votes|Postal Votes|State|State_Code|Total of Votes
34|VALLINAYAGAM, N.|Virudhunagar|2289|28|Independent|0.22|22|Tamil Nadu|S22|2311
34|NOTA|Virudhunagar|17087|29|None of the Above|1.61|205|Tamil Nadu|S22|17292
35|NAINAR NAGENTHRAN|Ramanathapuram|341304|1|Bharatiya Janata Party|32.16|1517|Tamil Nadu|S22|342821
35|K. PANCHATCHARAM|Ramanathapuram|3659|2|Bahujan Samaj Party|0.35|22|Tamil Nadu|S22|3681
35|G. KESAV YADAV|Ramanathapuram|2875|3|Purvanchal Janta Party (Secular)|0.27|8|Tamil Nadu|S22|2883
35|K. NAVASKANI|Ramanathapuram|467585|4|Indian Union Muslim League|44.08|2358|Tamil Nadu|S22|469943
35|T. BHUVANESWARI|Ramanathapuram|46125|5|Naam Tamilar Katchi|4.35|260|Tamil Nadu|S22|46385
35|P. LOGANATHAN|Ramanathapuram|1872|6|Pragatishil Samajwadi Party (Lohia)|0.18|5|Tamil Nadu|S22|1877
35|VIJAYA BASKAR|Ramanathapuram|14802|7|Makkal Needhi Maiam|1.4|123|Tamil Nadu|S22|14925
35|ASAN ALI. A|Ramanathapuram|1440|8|Independent|0.14|3|Tamil Nadu|S22|1443
35|ALLA PICHAI|Ramanathapuram|883|9|Independent|0.08|0|Tamil Nadu|S22|883
35|ANANDARAJ. M|Ramanathapuram|1458|10|Independent|0.14|2|Tamil Nadu|S22|1460
35|C. ANANTH|Ramanathapuram|4714|11|Independent|0.44|7|Tamil Nadu|S22|4721
35|V.D.N. ANANDH. B.E.,|Ramanathapuram|141195|12|Independent|13.3|611|Tamil Nadu|S22|141806
35|N. KATHIRAVAN|Ramanathapuram|1789|13|Independent|0.17|0|Tamil Nadu|S22|1789
35|KARUPPASAMY. N|Ramanathapuram|2277|14|Independent|0.21|6|Tamil Nadu|S22|2283
35|B. KRISHNARAJA|Ramanathapuram|979|15|Independent|0.09|1|Tamil Nadu|S22|980
35|K. KURUNTHAPPAN|Ramanathapuram|4595|16|Independent|0.43|1|Tamil Nadu|S22|4596
35|DEVA SITHAM. I|Ramanathapuram|4178|17|Independent|0.39|21|Tamil Nadu|S22|4199
35|PRABHAKARAN. S|Ramanathapuram|1798|18|Independent|0.17|0|Tamil Nadu|S22|1798
35|S. MOHAMED ALI JINNAH|Ramanathapuram|1459|19|Independent|0.14|1|Tamil Nadu|S22|1460
35|RAJANIKANTH AGAMUDAIYAR|Ramanathapuram|3536|20|Independent|0.33|14|Tamil Nadu|S22|3550
35|V. VINAYAGAMOORTHY|Ramanathapuram|1367|21|Independent|0.13|0|Tamil Nadu|S22|1367
35|JAWAHIRALI. H|Ramanathapuram|2295|22|Independent|0.22|1|Tamil Nadu|S22|2296
35|JEYAPANDIAN. R|Ramanathapuram|1403|23|Independent|0.13|2|Tamil Nadu|S22|1405
35|NOTA|Ramanathapuram|7536|24|None of the Above|0.71|59|Tamil Nadu|S22|7595
36|KANIMOZHI KARUNANIDHI|Thoothukkudi|560345|1|Dravida Munnetra Kazhagam|56.81|2798|Tamil Nadu|S22|563143
36|SIVA, V.|Thoothukkudi|2909|2|Bahujan Samaj Party|0.3|18|Tamil Nadu|S22|2927
36|DR. TAMILISAI SOUNDARARAJAN|Thoothukkudi|214497|3|Bharatiya Janata Party|21.78|1437|Tamil Nadu|S22|215934
36|GABRIEL JAMES FERNANDO|Thoothukkudi|2546|4|People's Party of India(secular)|0.26|3|Tamil Nadu|S22|2549
36|CHRISTANTINE RAJASEKAR, S.|Thoothukkudi|48814|5|Naam Tamilar Katchi|4.97|408|Tamil Nadu|S22|49222
36|PON KUMARAN, T.P.S.|Thoothukkudi|25596|6|Makkal Needhi Maiam|2.59|106|Tamil Nadu|S22|25702
36|MAHARAJAN, M.|Thoothukkudi|2911|7|Pragatishil Samajwadi Party (Lohia)|0.29|11|Tamil Nadu|S22|2922
36|RAJAKUMAR NAIDU, E.V.S.|Thoothukkudi|2509|8|Tamil Telugu National Party|0.25|7|Tamil Nadu|S22|2516
36|RAJKUMAR POLIAH|Thoothukkudi|688|9|Universal Brotherhood Movement|0.07|1|Tamil Nadu|S22|689
36|JAYA GANESH, D.|Thoothukkudi|903|10|Naam Indiar Party|0.09|5|Tamil Nadu|S22|908
36|GERMANUS, S.|Thoothukkudi|491|11|Christian Democratic Front|0.05|3|Tamil Nadu|S22|494
36|ANTO HILLERY, M.|Thoothukkudi|921|12|Independent|0.09|3|Tamil Nadu|S22|924
36|AMALAN RAJIV BONIFAS|Thoothukkudi|2003|13|Independent|0.2|2|Tamil Nadu|S22|2005
36|GANESAN, M.|Thoothukkudi|1446|14|Independent|0.15|7|Tamil Nadu|S22|1453
36|GURU, K.|Thoothukkudi|2273|15|Independent|0.23|3|Tamil Nadu|S22|2276
36|SANKARALINGAM, M.|Thoothukkudi|3029|16|Independent|0.31|0|Tamil Nadu|S22|3029
36|SARAVANAN, G.|Thoothukkudi|2135|17|Independent|0.22|0|Tamil Nadu|S22|2135
36|SUNMAN, V.|Thoothukkudi|613|18|Independent|0.06|2|Tamil Nadu|S22|615
36|SIVANESWARAN, J.|Thoothukkudi|5201|19|Independent|0.53|51|Tamil Nadu|S22|5252
36|SUBHASHINI MALLATHI, R.C.|Thoothukkudi|7953|20|Independent|0.82|156|Tamil Nadu|S22|8109
36|SELVIN, B.|Thoothukkudi|927|21|Independent|0.09|2|Tamil Nadu|S22|929
